project_id;project_name;app_id;app_name;first_seen_at;last_seen_at;last_seen_app_version;last_seen_ip_country;last_seen_platform;last_seen_platform_version;last_seen_sdk_version;last_seen_locale;price_experiment_id;price_experiment_variant;email;phone_number;media_source;campaign;ad_group;ad;keyword;creative;idfa;idfv;gps_ad_id;custom_attributes;has_made_sandbox_purchase;latest_entitlement;latest_product;is_rc_promo;first_purchase_at;trial_start_at;trial_end_at;most_recent_purchase_at;most_recent_renewal_at;latest_expiration_at;subscription_opt_out_at;trial_opt_out_at;total_renewals;total_spent;latest_store;latest_store_country;latest_auto_renew_intent;all_purchased_product_ids;most_recent_billing_issues_at;status;has_made_a_non_subscription_purchase;latest_offer;latest_offer_type;latest_purchased_offering;latest_ownership_type;app_user_id
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716406789713;1717557237000;1.1.4;NZ;iOS;Version 17.4.1 (Build 21E236);4.41.1;"mi,en-AU;q=0.9,en;q=0.8";;;;;;;;;;;;B86A3AD0-3992-4D0D-81D1-6D8BDB3F18A8;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;yZbqYq5LtoOa1S2GzT5YEL3Wsla2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716320111092;1716705862000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;E94CC2A7-60F4-44CA-B35E-493B3FD6E01A;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;uk6c4PoSKdMXhVh9KYNGJAPKdiq1
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716585148511;1716585157000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;458FA5D7-51A8-4A07-A650-90239970893D;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;N3DQFOqvKaUZyUz2E2CqyNRbvQC2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717273080350;1717407137000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;82E041F2-112A-47D4-B498-BF0D79E36B22;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;nAZPG982Hthc5rDsmd5PfxGhK1B2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716486253988;1716486268000;1.1.4;DE;iOS;Version 17.3 (Build 21D50);4.41.1;"en-GB,en;q=0.9";;;;;;;;;;;;12817BA7-0222-4269-BCDA-D55627570A3C;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;vwfm7IYcmzYWF9IL1n98dgoX2zQ2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1715997108260;1715997108000;1.1.4;UA;iOS;Version 16.5.1 (Build 20F75);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:514b4d8e508b42fb8794140d560899c7
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716050612268;1716050612000;1.1.4;US;iOS;Version 16.6.1 (Build 20G81);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;6BA4721B-9EE8-4A4B-9E46-B4E345274C74;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;g1eemhkBnTMSwwVi6leDHdQaK1F2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717658776545;1717658782000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;F542F4E1-59BF-48B4-A656-382D3C803E03;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;4yOjphJvRsaimHbfUb154kLLH3V2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717544547585;1717544656000;1.1.4;US;iOS;Version 17.5.1 (Build 21F90);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;4F15FD0B-F8E6-4E35-AB32-4CB251517268;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;NhQm05jH0xWYG799DyhvEcKdgjo2
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1714854798041;1714854798000;1.1.3;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:2b7b05822f6443b189c67949848d9f3c
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1716054817151;1716054835000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;7499A2F0-0E4E-438D-9791-7F488FC3ADA8;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;E5KtNR7ppPdigWIpA9svy8H7GX23
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1717577147255;1717577147000;1.1.4;KR;iOS;Version 17.5.1 (Build 21F90);4.41.1;"zh-CN,zh-Hans;q=0.9";;;;;;;;;;;;5E55B8D2-FB83-4096-BC8A-C983C9969E1F;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;$RCAnonymousID:293a707ddde74f0b9eca231f6686a800
a2c54556;Speakeasy;appa50cc30c2d;Speakeasy AI Dictation (App Store);1715991808760;1717111490000;1.1.4;US;iOS;Version 17.4.1 (Build 21E236);4.41.1;"en-US,en;q=0.9";;;;;;;;;;;;2A133742-5CEB-4C38-8BC1-0E242F8313E8;;;f;;;;;;;;;;;;;;;;f;;;;f;;;;;8tMgiZxCcyNxJkRaNMQQzWsW00p1
